t,child_susceptible,child_exposed,child_infected,child_recovered,child_dead,adult_susceptible,adult_exposed,adult_infected,adult_recovered,adult_dead,elderly_susceptible,elderly_exposed,elderly_infected,elderly_recovered,elderly_dead
79,0.9838404138882955,0.00042349269691233836,0.0003231917944503948,0.015412905455256502,0.0,0.9712067763010661,0.000750523690173092,0.0007068364934336084,0.02733586503503223,0.0,0.9765772302945455,0.0006007219446473755,0.0005980281183534923,0.02222401797771454,0.0
80,0.9836565216382345,0.0005572272372470858,0.0003009027073858306,0.015485344904785354,0.0,0.9710286657015482,0.0008244558795316455,0.0006463465174116815,0.027500531900053225,0.0,0.9764856437842051,0.0005953342998206306,0.0005710899175028316,0.022347933767984312,0.0
81,0.9835785071055094,0.0005126490602075743,0.00037891452084295454,0.015529923032348354,0.0,0.9709088007609049,0.0007068364890680338,0.0007370814748962099,0.027647276331360143,0.0,0.9763778865337371,0.0005172135114359359,0.0006114972187788225,0.022493399990101654,0.0
82,0.9834503531455994,0.0005182213295483962,0.00042349269836752985,0.015607934833193818,0.0,0.9707138955593109,0.0006889135402161628,0.000772927378420718,0.027824265214925013,0.0,0.976213562488556,0.000492969126207754,0.0006815365520499957,0.022611928172409534,0.0
83,0.9833444794019063,0.0004959322419987681,0.0004903599682923716,0.01566922993709644,0.0,0.9705201049645742,0.0006866731627572638,0.0008670228940900415,0.027926202258095147,0.0,0.9760276973247528,0.0005495393566282776,0.0006950056510201345,0.022727762628346682,0.0
84,0.9831605931123097,0.0004959322390883851,0.0006073776889631215,0.015736097237095237,0.0,0.9702389379342397,0.0007897301533375866,0.000928633043076843,0.02804270156969627,0.0,0.9758202652136485,0.0006653736326067398,0.0006923118310320812,0.022822046124686798,0.0
85,0.9829934239387512,0.0005850885989881742,0.0006352390516743375,0.015786247638364632,0.0,0.9699264029661815,0.0009824019032142436,0.0009443156217457726,0.028146878474702437,0.0,0.9756101508935292,0.0007677388037942971,0.0007030871129245497,0.02291902368888259,0.0
86,0.9649225473403931,0.0006575281421343486,0.0006408113273209892,0.033767970465123656,1.1144544502409797e-05,0.9521087487538655,0.0011067423940403387,0.0009017486202841004,0.04587940070778131,3.360553819220513e-06,0.9575857977072398,0.000897042178742898,0.0006815365496246766,0.04082484742005666,1.0775281892468531e-05
87,0.9646829386552175,0.0006686726890620775,0.000624094509112183,0.03401315069446961,1.1144544502409797e-05,0.9517446915308635,0.0011941167938251359,0.0008827054698485881,0.04617512933909893,3.360553819220513e-06,0.9572840889294942,0.0009482247590009744,0.0006788427315768785,0.041078067012131216,1.0775281892468531e-05
88,0.954318509499232,0.0006631004172959365,0.0006798172277437212,0.044327426701784134,1.1144544502409797e-05,0.9411611835161845,0.0011873956837613756,0.000967839514487423,0.05668022073805332,3.360553819220513e-06,0.9466354231039683,0.001020957911775137,0.0007569635199615732,0.05157319145898024,1.3469102365585664e-05
89,0.9539730310440063,0.0006853895164870967,0.0006631004134154257,0.04466733547548453,1.1144544502409797e-05,0.9407052636146546,0.0012008379029187684,0.001102261659495222,0.05698827107747396,3.360553819220513e-06,0.9463229378064474,0.0010263455580570735,0.0008754916159280886,0.05176175845166047,1.3469102365585664e-05
90,0.948233590523402,0.0006798172359898066,0.0007856904102178911,0.05028418600559235,1.6716816753614693e-05,0.934907195965449,0.0012579673173604533,0.0013016545102194261,0.06252534488836924,7.841292244847864e-06,0.9405931790669759,0.0010074888118348706,0.001061365227603043,0.05732180364429951,1.61629228387028e-05
91,0.9479104022185008,0.0006909617814623441,0.0007745458613499067,0.05060737741490205,1.6716816753614693e-05,0.9345207293828328,0.0011963571635230134,0.0013879087428601148,0.0628871638327837,7.841292244847864e-06,0.9402699172496796,0.0009428371292112084,0.0011340983648551628,0.057636981333295506,1.61629228387028e-05
92,0.9464616040388744,0.0006296667818484517,0.0008469854098317834,0.05204502356549104,1.6716816753614693e-05,0.9329984029134114,0.0011526699745445512,0.0014685620262753218,0.06437252846856913,7.841292244847864e-06,0.9387075026830037,0.0008835730841383338,0.0012283820848097093,0.05916437655687332,1.61629228387028e-05
93,0.9462108512719473,0.0005850885999583018,0.0008525576791726053,0.052329209819436076,2.2289089004819593e-05,0.932651142279307,0.0010843387057927127,0.0015133694110166592,0.06474330971638362,7.841292244847864e-06,0.9384381234645843,0.0008808792602697698,0.0012364635442888054,0.05942837136487166,1.61629228387028e-05
94,0.9416973114013671,0.00047921542233477036,0.0008804190380033106,0.05692076211174329,2.2289089004819593e-05,0.9278164247671763,0.0009409550727771906,0.0015772199209701891,0.06965643900136152,8.961476851254702e-06,0.9334922671318054,0.0008162275660045756,0.001301115228367659,0.06437422546247641,1.61629228387028e-05
95,0.9393792450428009,0.0004903599687774356,0.0008079794924318169,0.05930012216170629,2.2289089004819593e-05,0.9253340939680735,0.0009790413595813638,0.001477523492455172,0.07220037865142027,8.961476851254702e-06,0.9311109383900961,0.0008620225077417368,0.0011798933230844947,0.06683098884920279,1.61629228387028e-05
96,0.9363757987817128,0.00047921542718540875,0.0008079794967973915,0.0623147218177716,2.2289089004819593e-05,0.9222311834494273,0.0009891230103676208,0.0014271151880772474,0.07534361643095812,8.961476851254702e-06,0.9279133637746175,0.0008889607139280997,0.0011637303919997065,0.0700150848676761,1.8856743311819932e-05
97,0.9330658654371897,0.0004680708778323606,0.0007745458657154814,0.06566922987500827,2.2289089004819593e-05,0.9188224653402964,0.0009588780264797,0.00141031242722723,0.07879714630544185,1.1201846064068377e-05,0.924484133720398,0.0008458595907238002,0.001096384886962672,0.07355207155148188,2.1550563784937062e-05
98,0.9328429738680521,0.0005293658803566359,0.0006742449651937932,0.06593112672368685,2.2289089004819593e-05,0.918505444129308,0.0009790413479398316,0.0013173370864630366,0.07918696962296963,1.1201846064068377e-05,0.9241985897223155,0.0008674101642100141,0.00109099724504631,0.07382145362595717,2.1550563784937062e-05
99,0.9320405642191569,0.0005237936061651756,0.0006185222392862973,0.06679482832551002,2.2289089004819593e-05,0.9174860795338948,0.0009678395149724868,0.0011985975332208909,0.08033627954622109,1.1201846064068377e-05,0.9232557515303293,0.0008647163320953647,0.0010344270112303397,0.07482355522612731,2.1550563784937062e-05
